segment_id,start_time,end_time,duration
35590,2022-08-02 09:52:06.730862,2022-08-02 10:16:05.661349,0 days 00:23:58.930487
35593,2022-08-02 10:24:06.310792,2022-08-02 10:49:06.158443,0 days 00:24:59.847651
35602,2022-08-02 11:26:05.856171,2022-08-02 11:41:06.007082,0 days 00:15:00.150911
35631,2022-08-02 14:09:08.841020,2022-08-02 14:32:06.208478,0 days 00:22:57.367458
35640,2022-08-02 15:41:07.086433,2022-08-02 21:57:05.638925,0 days 06:15:58.552492
35641,2022-08-02 21:58:07.700001,2022-08-03 07:19:06.673203,0 days 09:20:58.973202
35644,2022-08-03 07:38:06.018290,2022-08-03 07:58:06.787477,0 days 00:20:00.769187
35843,2022-08-03 14:55:06.820819,2022-08-03 15:38:06.099904,0 days 00:42:59.279085
35847,2022-08-03 15:50:06.170376,2022-08-03 16:18:05.910734,0 days 00:27:59.740358
35848,2022-08-03 16:19:05.843490,2022-08-03 16:54:06.127004,0 days 00:35:00.283514
35852,2022-08-03 17:13:07.396935,2022-08-03 20:03:06.228504,0 days 02:49:58.831569
35854,2022-08-03 20:14:06.683484,2022-08-03 20:43:07.520970,0 days 00:29:00.837486
35855,2022-08-03 20:44:06.588273,2022-08-04 06:56:06.425407,0 days 10:11:59.837134
36085,2022-08-04 14:19:05.675459,2022-08-04 14:42:05.501704,0 days 00:22:59.826245
36091,2022-08-04 15:03:08.022090,2022-08-04 15:28:05.982797,0 days 00:24:57.960707
36294,2022-08-04 19:51:08.901005,2022-08-04 20:07:07.295585,0 days 00:15:58.394580
36296,2022-08-04 20:08:05.438968,2022-08-04 21:58:07.544846,0 days 01:50:02.105878
36298,2022-08-04 22:08:06.608943,2022-08-05 07:58:07.218499,0 days 09:50:00.609556
36299,2022-08-05 07:59:07.211184,2022-08-05 08:53:06.578765,0 days 00:53:59.367581
36301,2022-08-05 08:57:05.775245,2022-08-05 09:12:10.642796,0 days 00:15:04.867551
36304,2022-08-05 09:22:07.207597,2022-08-05 10:16:05.504007,0 days 00:53:58.296410
36384,2022-08-05 12:26:07.867599,2022-08-05 13:24:06.419402,0 days 00:57:58.551803
36386,2022-08-05 13:27:07.816053,2022-08-05 21:15:06.834388,0 days 07:47:59.018335
36387,2022-08-05 21:15:06.835626,2022-08-05 21:36:05.677535,0 days 00:20:58.841909
36388,2022-08-05 21:36:05.678728,2022-08-05 23:00:05.693285,0 days 01:24:00.014557
36389,2022-08-05 23:00:05.694604,2022-08-06 08:28:06.800509,0 days 09:28:01.105905
36400,2022-08-06 08:45:07.526475,2022-08-06 09:45:12.120422,0 days 01:00:04.593947
36402,2022-08-06 09:49:06.355246,2022-08-06 18:52:07.053863,0 days 09:03:00.698617
36405,2022-08-06 19:06:05.729835,2022-08-06 19:28:07.167830,0 days 00:22:01.437995
36407,2022-08-06 19:43:05.974385,2022-08-06 20:28:07.355530,0 days 00:45:01.381145
36408,2022-08-06 20:28:07.356926,2022-08-07 00:20:07.621961,0 days 03:52:00.265035
36409,2022-08-07 00:21:07.478937,2022-08-07 01:53:07.333954,0 days 01:31:59.855017
36411,2022-08-07 02:03:05.940662,2022-08-07 04:23:11.605920,0 days 02:20:05.665258
36412,2022-08-07 04:23:11.607214,2022-08-07 04:44:06.352902,0 days 00:20:54.745688
36413,2022-08-07 04:44:06.354157,2022-08-07 06:18:08.624153,0 days 01:34:02.269996
36414,2022-08-07 06:18:08.625451,2022-08-07 09:56:06.050352,0 days 03:37:57.424901
36415,2022-08-07 09:56:06.051588,2022-08-07 10:56:06.465114,0 days 01:00:00.413526
36417,2022-08-07 11:01:06.426093,2022-08-07 14:00:08.296701,0 days 02:59:01.870608
36445,2022-08-07 15:19:05.712131,2022-08-08 04:14:06.037657,0 days 12:55:00.325526
36446,2022-08-08 04:14:06.038884,2022-08-08 04:53:06.161317,0 days 00:39:00.122433
36447,2022-08-08 04:53:06.162593,2022-08-08 08:17:06.116821,0 days 03:23:59.954228
36453,2022-08-08 08:26:06.012101,2022-08-08 08:43:05.814875,0 days 00:16:59.802774
36686,2022-08-08 15:10:06.850688,2022-08-09 06:08:06.101797,0 days 14:57:59.251109
36688,2022-08-09 06:09:06.360311,2022-08-09 06:26:06.459181,0 days 00:17:00.098870
36732,2022-08-09 08:26:05.603493,2022-08-09 10:21:05.828576,0 days 01:55:00.225083
36874,2022-08-09 14:41:05.711949,2022-08-09 14:58:07.057250,0 days 00:17:01.345301
36875,2022-08-09 14:58:07.058532,2022-08-09 15:20:05.743903,0 days 00:21:58.685371
36876,2022-08-09 15:20:05.745475,2022-08-09 20:30:06.322368,0 days 05:10:00.576893
36878,2022-08-09 20:42:08.669255,2022-08-09 21:21:07.194763,0 days 00:38:58.525508
36879,2022-08-09 21:22:07.668137,2022-08-10 06:08:08.033492,0 days 08:46:00.365355
36881,2022-08-10 06:09:06.995818,2022-08-10 06:26:06.423780,0 days 00:16:59.427962
36897,2022-08-10 07:10:06.857838,2022-08-10 07:30:06.568598,0 days 00:19:59.710760
37027,2022-08-10 14:19:06.191405,2022-08-10 14:49:06.501861,0 days 00:30:00.310456
37067,2022-08-10 15:37:06.306276,2022-08-10 16:46:05.883278,0 days 01:08:59.577002
37069,2022-08-10 16:53:06.298816,2022-08-10 20:54:05.740986,0 days 04:00:59.442170
37070,2022-08-10 20:55:06.915219,2022-08-11 06:12:06.910387,0 days 09:16:59.995168
37257,2022-08-11 14:19:06.125779,2022-08-11 14:43:07.246100,0 days 00:24:01.120321
37314,2022-08-11 16:24:07.082875,2022-08-11 17:35:06.066913,0 days 01:10:58.984038
37316,2022-08-11 17:45:06.223777,2022-08-11 18:22:07.753095,0 days 00:37:01.529318
37318,2022-08-11 18:29:06.580868,2022-08-11 18:59:07.798945,0 days 00:30:01.218077
37319,2022-08-11 19:00:06.175003,2022-08-12 06:12:06.993159,0 days 11:12:00.818156
37448,2022-08-12 13:46:06.730929,2022-08-12 14:04:06.460509,0 days 00:17:59.729580
37454,2022-08-12 14:19:06.317331,2022-08-12 14:47:05.718188,0 days 00:27:59.400857
37578,2022-08-12 18:13:06.082159,2022-08-12 19:29:09.179909,0 days 01:16:03.097750
37579,2022-08-12 19:30:06.219017,2022-08-13 01:38:07.355616,0 days 06:08:01.136599
37580,2022-08-13 01:38:07.357210,2022-08-13 03:20:06.572804,0 days 01:41:59.215594
37581,2022-08-13 03:20:06.574041,2022-08-13 07:23:05.705254,0 days 04:02:59.131213
37582,2022-08-13 07:23:05.706632,2022-08-13 08:13:06.125390,0 days 00:50:00.418758
37583,2022-08-13 08:13:06.126652,2022-08-13 11:15:06.116610,0 days 03:01:59.989958
37586,2022-08-13 11:28:05.814672,2022-08-13 12:27:07.022113,0 days 00:59:01.207441
37588,2022-08-13 12:32:05.734775,2022-08-13 19:09:06.114412,0 days 06:37:00.379637
37589,2022-08-13 19:10:05.872785,2022-08-13 19:29:05.812487,0 days 00:18:59.939702
37590,2022-08-13 19:30:06.425266,2022-08-13 20:48:05.880788,0 days 01:17:59.455522
37591,2022-08-13 20:49:05.461898,2022-08-14 08:49:06.123508,0 days 12:00:00.661610
37592,2022-08-14 08:50:06.829845,2022-08-14 09:40:07.213436,0 days 00:50:00.383591
37594,2022-08-14 09:44:06.602410,2022-08-14 11:17:06.446462,0 days 01:32:59.844052
37597,2022-08-14 11:24:06.170660,2022-08-14 12:28:05.873496,0 days 01:03:59.702836
37599,2022-08-14 12:32:06.891140,2022-08-14 18:23:05.623848,0 days 05:50:58.732708
37601,2022-08-14 18:35:07.949063,2022-08-14 20:02:06.730835,0 days 01:26:58.781772
37602,2022-08-14 20:02:06.732897,2022-08-15 09:24:05.897233,0 days 13:21:59.164336
37603,2022-08-15 09:24:05.899802,2022-08-15 10:13:06.539253,0 days 00:49:00.639451
37605,2022-08-15 10:16:06.681438,2022-08-15 11:20:05.788531,0 days 01:03:59.107093
37622,2022-08-15 11:51:05.788515,2022-08-15 12:39:06.094793,0 days 00:48:00.306278
37624,2022-08-15 12:44:05.451499,2022-08-15 17:05:06.558652,0 days 04:21:01.107153
37626,2022-08-15 17:13:05.919328,2022-08-15 18:05:05.835220,0 days 00:51:59.915892
37627,2022-08-15 18:05:05.838664,2022-08-16 00:30:05.684398,0 days 06:24:59.845734
37629,2022-08-16 00:42:06.934488,2022-08-16 01:40:06.450215,0 days 00:57:59.515727
37630,2022-08-16 01:40:06.452133,2022-08-16 06:07:05.385084,0 days 04:26:58.932951
37636,2022-08-16 06:16:06.484986,2022-08-16 06:36:06.070076,0 days 00:19:59.585090
37874,2022-08-16 15:36:05.966686,2022-08-16 16:56:05.380022,0 days 01:19:59.413336
37877,2022-08-16 17:17:06.005969,2022-08-16 20:29:10.311208,0 days 03:12:04.305239
37878,2022-08-16 20:30:06.077916,2022-08-16 21:44:08.447796,0 days 01:14:02.369880
37879,2022-08-16 21:45:06.270492,2022-08-16 22:07:07.012937,0 days 00:22:00.742445
37880,2022-08-16 22:08:05.821673,2022-08-16 22:59:05.738705,0 days 00:50:59.917032
37881,2022-08-16 23:00:07.023467,2022-08-17 06:07:06.482220,0 days 07:06:59.458753
38160,2022-08-17 15:18:06.072829,2022-08-17 21:33:05.665605,0 days 06:14:59.592776
38161,2022-08-17 21:33:05.666871,2022-08-17 21:51:07.079163,0 days 00:18:01.412292
38162,2022-08-17 21:51:07.081519,2022-08-17 23:56:05.808862,0 days 02:04:58.727343
38163,2022-08-17 23:56:05.810166,2022-08-18 06:07:06.660753,0 days 06:11:00.850587
38165,2022-08-18 06:08:06.424458,2022-08-18 06:26:09.191712,0 days 00:18:02.767254
38416,2022-08-18 14:43:05.824481,2022-08-18 15:21:07.201515,0 days 00:38:01.377034
38418,2022-08-18 15:34:06.310042,2022-08-18 16:09:06.000515,0 days 00:34:59.690473
38420,2022-08-18 16:16:07.263768,2022-08-18 21:28:06.534758,0 days 05:11:59.270990
38423,2022-08-18 21:46:06.340191,2022-08-19 00:49:06.128310,0 days 03:02:59.788119
38424,2022-08-19 00:49:06.129541,2022-08-19 03:15:06.106047,0 days 02:25:59.976506
38425,2022-08-19 03:16:05.722814,2022-08-19 05:43:07.099543,0 days 02:27:01.376729
38429,2022-08-19 06:08:06.452078,2022-08-19 06:26:06.066400,0 days 00:17:59.614322
38447,2022-08-19 07:16:05.709137,2022-08-19 07:53:06.916927,0 days 00:37:01.207790
38601,2022-08-19 14:41:05.636736,2022-08-19 15:23:06.618702,0 days 00:42:00.981966
38623,2022-08-19 15:59:06.108717,2022-08-19 17:33:05.692609,0 days 01:33:59.583892
38627,2022-08-19 17:58:05.632111,2022-08-19 18:45:06.291496,0 days 00:47:00.659385
38629,2022-08-19 18:49:06.342236,2022-08-19 19:13:05.811166,0 days 00:23:59.468930
38630,2022-08-19 19:14:05.502122,2022-08-20 10:02:07.888831,0 days 14:48:02.386709
38631,2022-08-20 10:03:06.712422,2022-08-20 10:35:06.539502,0 days 00:31:59.827080
38633,2022-08-20 10:40:06.338906,2022-08-20 12:02:07.419414,0 days 01:22:01.080508
38638,2022-08-20 12:20:05.505400,2022-08-20 15:01:06.281771,0 days 02:41:00.776371
38639,2022-08-20 15:01:06.283018,2022-08-21 10:24:05.692518,0 days 19:22:59.409500
38640,2022-08-21 10:24:05.693816,2022-08-21 12:01:06.222019,0 days 01:37:00.528203
38641,2022-08-21 12:01:06.223277,2022-08-22 06:07:06.789728,0 days 18:06:00.566451
38643,2022-08-22 06:08:06.686417,2022-08-22 06:30:06.188015,0 days 00:21:59.501598
38655,2022-08-22 06:58:06.008943,2022-08-22 07:15:06.470712,0 days 00:17:00.461769
38664,2022-08-22 07:48:06.190035,2022-08-22 08:28:06.167763,0 days 00:39:59.977728
38665,2022-08-22 08:29:05.769371,2022-08-22 08:50:05.653277,0 days 00:20:59.883906
38666,2022-08-22 08:50:05.654615,2022-08-22 09:09:05.963859,0 days 00:19:00.309244
38667,2022-08-22 09:10:06.148991,2022-08-22 10:31:05.955032,0 days 01:20:59.806041
38679,2022-08-22 11:36:06.058227,2022-08-22 11:56:05.885736,0 days 00:19:59.827509
38684,2022-08-22 12:24:05.616061,2022-08-22 12:56:08.557608,0 days 00:32:02.941547
38689,2022-08-22 13:11:06.936247,2022-08-22 13:59:08.355140,0 days 00:48:01.418893
38690,2022-08-22 13:59:08.356522,2022-08-22 16:37:07.770253,0 days 02:37:59.413731
38691,2022-08-22 16:37:07.772842,2022-08-23 13:09:07.158648,0 days 20:31:59.385806
38726,2022-08-23 14:51:07.236830,2022-08-23 15:23:06.443592,0 days 00:31:59.206762
38727,2022-08-23 15:23:06.444823,2022-08-24 03:11:06.944384,0 days 11:48:00.499561
38728,2022-08-24 03:11:06.945664,2022-08-24 03:47:06.708598,0 days 00:35:59.762934
38729,2022-08-24 03:47:06.709835,2022-08-24 04:13:07.271744,0 days 00:26:00.561909
38730,2022-08-24 04:13:07.272990,2022-08-24 04:31:06.562412,0 days 00:17:59.289422
38731,2022-08-24 04:31:06.563653,2022-08-24 04:47:06.821608,0 days 00:16:00.257955
38733,2022-08-24 04:56:06.215929,2022-08-24 05:14:06.774386,0 days 00:18:00.558457
38739,2022-08-24 06:03:07.678802,2022-08-24 06:24:07.055100,0 days 00:20:59.376298
38741,2022-08-24 06:26:07.264391,2022-08-24 07:33:08.297952,0 days 01:07:01.033561
38742,2022-08-24 07:33:08.299565,2022-08-24 07:49:08.020052,0 days 00:15:59.720487
38745,2022-08-24 08:05:06.915588,2022-08-24 09:03:06.696365,0 days 00:57:59.780777
38755,2022-08-24 09:36:07.044691,2022-08-24 10:06:06.329508,0 days 00:29:59.284817
38756,2022-08-24 10:06:06.330711,2022-08-24 10:53:07.595090,0 days 00:47:01.264379
38758,2022-08-24 10:58:08.059096,2022-08-24 11:19:06.805788,0 days 00:20:58.746692
38759,2022-08-24 11:19:06.808974,2022-08-24 11:50:06.041884,0 days 00:30:59.232910
38765,2022-08-24 12:07:07.300772,2022-08-24 12:31:07.003754,0 days 00:23:59.702982
38801,2022-08-24 14:22:06.562424,2022-08-24 14:44:06.526363,0 days 00:21:59.963939
38803,2022-08-24 14:45:06.159833,2022-08-24 15:15:05.471189,0 days 00:29:59.311356
38810,2022-08-24 15:33:05.666261,2022-08-24 16:13:05.817973,0 days 00:40:00.151712
38811,2022-08-24 16:13:05.819231,2022-08-24 17:14:06.086557,0 days 01:01:00.267326
38871,2022-08-24 19:44:05.674222,2022-08-25 06:16:06.346407,0 days 10:32:00.672185
38872,2022-08-25 06:16:06.347680,2022-08-25 06:46:06.381942,0 days 00:30:00.034262
38905,2022-08-25 08:26:05.718512,2022-08-25 08:44:07.353169,0 days 00:18:01.634657
38909,2022-08-25 08:49:06.100293,2022-08-25 09:06:07.179141,0 days 00:17:01.078848
39086,2022-08-25 14:59:06.215788,2022-08-25 15:26:06.982797,0 days 00:27:00.767009
39088,2022-08-25 15:28:06.127352,2022-08-25 15:45:05.688321,0 days 00:16:59.560969
39089,2022-08-25 15:46:06.230257,2022-08-25 16:45:05.857873,0 days 00:58:59.627616
39090,2022-08-25 16:45:05.859104,2022-08-25 18:07:05.963331,0 days 01:22:00.104227
39091,2022-08-25 18:08:05.728450,2022-08-26 06:25:06.238445,0 days 12:17:00.509995
39335,2022-08-26 14:56:06.408517,2022-08-26 15:16:06.780709,0 days 00:20:00.372192
39338,2022-08-26 15:23:05.672388,2022-08-26 16:52:05.756467,0 days 01:29:00.084079
39339,2022-08-26 16:52:05.757598,2022-08-26 19:18:05.778711,0 days 02:26:00.021113
39342,2022-08-26 19:36:06.408060,2022-08-27 07:53:05.732919,0 days 12:16:59.324859
39343,2022-08-27 07:54:07.629469,2022-08-27 08:47:08.569004,0 days 00:53:00.939535
39345,2022-08-27 08:51:06.223333,2022-08-27 09:16:06.330567,0 days 00:25:00.107234
39352,2022-08-27 09:41:07.615475,2022-08-27 10:36:05.410334,0 days 00:54:57.794859
39354,2022-08-27 10:39:06.795246,2022-08-27 11:14:06.623383,0 days 00:34:59.828137
39416,2022-08-27 13:17:06.003251,2022-08-27 21:09:06.642451,0 days 07:52:00.639200
39417,2022-08-27 21:09:06.643607,2022-08-27 21:34:05.934266,0 days 00:24:59.290659
39418,2022-08-27 21:34:05.936091,2022-08-27 23:08:07.804772,0 days 01:34:01.868681
39419,2022-08-27 23:08:07.806632,2022-08-28 08:29:06.179634,0 days 09:20:58.373002
39420,2022-08-28 08:29:06.181373,2022-08-28 09:17:06.153010,0 days 00:47:59.971637
39422,2022-08-28 09:21:06.094316,2022-08-28 10:30:06.228549,0 days 01:09:00.134233
39463,2022-08-28 11:50:08.543689,2022-08-28 12:57:06.434087,0 days 01:06:57.890398
39465,2022-08-28 13:00:05.716322,2022-08-28 14:48:06.001587,0 days 01:48:00.285265
39467,2022-08-28 15:01:07.207155,2022-08-28 16:34:07.332946,0 days 01:33:00.125791
39470,2022-08-28 16:36:05.983334,2022-08-29 01:27:06.092374,0 days 08:51:00.109040
39471,2022-08-29 01:27:06.093608,2022-08-29 01:51:06.309017,0 days 00:24:00.215409
39472,2022-08-29 01:51:06.310333,2022-08-29 03:17:06.591501,0 days 01:26:00.281168
39473,2022-08-29 03:17:06.592821,2022-08-29 06:07:06.199967,0 days 02:49:59.607146
39808,2022-08-29 15:22:05.956528,2022-08-29 16:45:05.775769,0 days 01:22:59.819241
39812,2022-08-29 17:17:06.764102,2022-08-29 18:57:05.917920,0 days 01:39:59.153818
39815,2022-08-29 19:13:05.426001,2022-08-30 05:07:06.633564,0 days 09:54:01.207563
39816,2022-08-30 05:08:06.101567,2022-08-30 05:41:07.426713,0 days 00:33:01.325146
40268,2022-08-30 15:25:06.143519,2022-08-30 16:03:07.609349,0 days 00:38:01.465830
40269,2022-08-30 16:03:07.612576,2022-08-30 17:06:05.894830,0 days 01:02:58.282254
40271,2022-08-30 17:07:06.616687,2022-08-30 22:33:05.602243,0 days 05:25:58.985556
40273,2022-08-30 22:37:06.345708,2022-08-30 22:55:07.003390,0 days 00:18:00.657682
40274,2022-08-30 22:56:05.528016,2022-08-31 05:17:07.260395,0 days 06:21:01.732379
40291,2022-08-31 06:06:05.734090,2022-08-31 06:30:10.231139,0 days 00:24:04.497049
40300,2022-08-31 07:27:06.690809,2022-08-31 07:45:07.709143,0 days 00:18:01.018334
40487,2022-08-31 14:24:06.106644,2022-08-31 14:47:06.068166,0 days 00:22:59.961522
40491,2022-08-31 14:56:06.461529,2022-08-31 15:18:06.007007,0 days 00:21:59.545478
40507,2022-08-31 16:04:05.547087,2022-08-31 16:27:06.212913,0 days 00:23:00.665826
40508,2022-08-31 16:27:06.214180,2022-09-01 02:30:05.705954,0 days 10:02:59.491774
40515,2022-09-01 03:17:05.756481,2022-09-01 05:14:06.690210,0 days 01:57:00.933729
40516,2022-09-01 05:14:06.691491,2022-09-01 06:29:06.667819,0 days 01:14:59.976328
40517,2022-09-01 06:29:06.668881,2022-09-01 06:53:05.517747,0 days 00:23:58.848866
40526,2022-09-01 07:51:05.705274,2022-09-01 08:09:06.710636,0 days 00:18:01.005362
40533,2022-09-01 08:46:05.884217,2022-09-01 09:51:06.705200,0 days 01:05:00.820983
40534,2022-09-01 09:51:06.706574,2022-09-01 10:07:05.915373,0 days 00:15:59.208799
40535,2022-09-01 10:07:05.916716,2022-09-01 10:24:06.067730,0 days 00:17:00.151014
40538,2022-09-01 10:32:05.808313,2022-09-01 11:28:05.976427,0 days 00:56:00.168114
40539,2022-09-01 11:28:05.977757,2022-09-01 12:36:06.027621,0 days 01:08:00.049864
40542,2022-09-01 13:00:06.307500,2022-09-01 13:45:06.173187,0 days 00:44:59.865687
40543,2022-09-01 13:45:06.174428,2022-09-01 14:01:06.958970,0 days 00:16:00.784542
40544,2022-09-01 14:01:06.960210,2022-09-01 14:22:07.393223,0 days 00:21:00.433013
40545,2022-09-01 14:22:07.394531,2022-09-01 14:45:07.303173,0 days 00:22:59.908642
40553,2022-09-01 15:15:06.241877,2022-09-01 16:31:05.863572,0 days 01:15:59.621695
40556,2022-09-01 16:37:06.899359,2022-09-01 17:58:06.270124,0 days 01:20:59.370765
40557,2022-09-01 17:59:05.921304,2022-09-02 07:24:05.631457,0 days 13:24:59.710153
40558,2022-09-02 07:24:05.634288,2022-09-02 08:12:06.048636,0 days 00:48:00.414348
40560,2022-09-02 08:16:06.366461,2022-09-02 09:29:08.175967,0 days 01:13:01.809506
40562,2022-09-02 09:34:05.605691,2022-09-02 09:56:06.728190,0 days 00:22:01.122499
40641,2022-09-02 13:40:06.115745,2022-09-02 13:56:06.448128,0 days 00:16:00.332383
40642,2022-09-02 13:56:06.449834,2022-09-02 14:59:06.417392,0 days 01:02:59.967558
40643,2022-09-02 14:59:06.418721,2022-09-03 08:05:06.507733,0 days 17:06:00.089012
40682,2022-09-03 09:11:06.117701,2022-09-03 10:03:09.693961,0 days 00:52:03.576260
40684,2022-09-03 10:07:06.355124,2022-09-03 10:30:06.561553,0 days 00:23:00.206429
40705,2022-09-03 11:32:06.010369,2022-09-03 11:53:06.301575,0 days 00:21:00.291206
40711,2022-09-03 12:13:06.351996,2022-09-03 12:39:05.762894,0 days 00:25:59.410898
40713,2022-09-03 12:46:06.338514,2022-09-03 15:32:05.884272,0 days 02:45:59.545758
40715,2022-09-03 15:42:06.060262,2022-09-03 16:20:06.764188,0 days 00:38:00.703926
40716,2022-09-03 16:20:06.766618,2022-09-03 16:51:06.281348,0 days 00:30:59.514730
40718,2022-09-03 17:05:06.545665,2022-09-03 17:41:06.752954,0 days 00:36:00.207289
40720,2022-09-03 17:54:05.757487,2022-09-03 18:10:06.065877,0 days 00:16:00.308390
40721,2022-09-03 18:10:06.067291,2022-09-03 19:02:06.280916,0 days 00:52:00.213625
40722,2022-09-03 19:02:06.283741,2022-09-04 09:08:05.351087,0 days 14:05:59.067346
40723,2022-09-04 09:08:05.352369,2022-09-04 09:26:06.669020,0 days 00:18:01.316651
40727,2022-09-04 09:46:06.071243,2022-09-04 10:08:05.905318,0 days 00:21:59.834075
40732,2022-09-04 10:26:07.477155,2022-09-04 11:03:06.922770,0 days 00:36:59.445615
40734,2022-09-04 11:07:06.561792,2022-09-04 12:30:06.305432,0 days 01:22:59.743640
40738,2022-09-04 12:43:06.583036,2022-09-04 20:41:07.778640,0 days 07:58:01.195604
40739,2022-09-04 20:42:05.786854,2022-09-04 21:03:06.377477,0 days 00:21:00.590623
40740,2022-09-04 21:04:08.290902,2022-09-04 22:33:06.302986,0 days 01:28:58.012084
40741,2022-09-04 22:34:05.815436,2022-09-04 23:43:05.864914,0 days 01:09:00.049478
40743,2022-09-04 23:58:05.494023,2022-09-05 01:11:06.060462,0 days 01:13:00.566439
40744,2022-09-05 01:11:06.061796,2022-09-05 03:40:05.836233,0 days 02:28:59.774437
40745,2022-09-05 03:40:05.837560,2022-09-05 04:04:05.954865,0 days 00:24:00.117305
40746,2022-09-05 04:04:05.956188,2022-09-05 04:39:05.670481,0 days 00:34:59.714293
40747,2022-09-05 04:39:05.671755,2022-09-05 04:54:05.915466,0 days 00:15:00.243711
40748,2022-09-05 04:54:05.916836,2022-09-05 05:19:05.581929,0 days 00:24:59.665093
40755,2022-09-05 05:35:06.507332,2022-09-05 05:51:06.060870,0 days 00:15:59.553538
40758,2022-09-05 05:56:05.927801,2022-09-05 06:18:07.289029,0 days 00:22:01.361228
41127,2022-09-05 15:33:05.748852,2022-09-05 16:08:05.748524,0 days 00:34:59.999672
41129,2022-09-05 16:19:07.012581,2022-09-05 17:04:06.321283,0 days 00:44:59.308702
41130,2022-09-05 17:05:06.096077,2022-09-05 18:31:05.845455,0 days 01:25:59.749378
41131,2022-09-05 18:31:05.846838,2022-09-06 05:12:16.916710,0 days 10:41:11.069872
41132,2022-09-06 05:12:16.918808,2022-09-06 05:35:06.422056,0 days 00:22:49.503248
41134,2022-09-06 05:36:05.927292,2022-09-06 06:00:06.854360,0 days 00:24:00.927068
41140,2022-09-06 06:36:05.755364,2022-09-06 07:04:05.345718,0 days 00:27:59.590354
41518,2022-09-06 15:38:06.790099,2022-09-06 16:06:07.164726,0 days 00:28:00.374627
41519,2022-09-06 16:06:07.165981,2022-09-06 17:13:08.307948,0 days 01:07:01.141967
41520,2022-09-06 17:13:08.309272,2022-09-06 21:04:06.728552,0 days 03:50:58.419280
41522,2022-09-06 21:16:06.362989,2022-09-06 21:52:06.439095,0 days 00:36:00.076106
41523,2022-09-06 21:53:07.463809,2022-09-06 23:09:06.532926,0 days 01:15:59.069117
41525,2022-09-06 23:17:06.528959,2022-09-07 05:24:06.662663,0 days 06:07:00.133704
41532,2022-09-07 05:49:05.658532,2022-09-07 06:16:06.082537,0 days 00:27:00.424005
41534,2022-09-07 06:19:06.067124,2022-09-07 06:36:05.765349,0 days 00:16:59.698225
41866,2022-09-07 15:29:06.186695,2022-09-07 15:58:06.607861,0 days 00:29:00.421166
41867,2022-09-07 15:58:06.609122,2022-09-07 16:17:06.385027,0 days 00:18:59.775905
41868,2022-09-07 16:17:06.388497,2022-09-08 05:18:05.564859,0 days 13:00:59.176362
41871,2022-09-08 05:29:06.104075,2022-09-08 06:02:06.745368,0 days 00:33:00.641293
41879,2022-09-08 06:31:06.785469,2022-09-08 06:51:06.080510,0 days 00:19:59.295041
41883,2022-09-08 07:02:05.720981,2022-09-08 07:20:05.859960,0 days 00:18:00.138979
41887,2022-09-08 07:31:05.922780,2022-09-08 07:50:05.494195,0 days 00:18:59.571415
41954,2022-09-08 10:43:06.896333,2022-09-08 11:02:06.634944,0 days 00:18:59.738611
41973,2022-09-08 12:43:06.770109,2022-09-08 13:16:06.626039,0 days 00:32:59.855930
41984,2022-09-08 13:44:07.960257,2022-09-08 14:02:06.170826,0 days 00:17:58.210569
41989,2022-09-08 14:30:07.386516,2022-09-08 15:17:06.307423,0 days 00:46:58.920907
42009,2022-09-08 16:22:05.697486,2022-09-08 16:55:06.675814,0 days 00:33:00.978328
42010,2022-09-08 16:55:06.678554,2022-09-08 17:14:06.026201,0 days 00:18:59.347647
42011,2022-09-08 17:14:06.027392,2022-09-08 17:48:06.120096,0 days 00:34:00.092704
42012,2022-09-08 17:48:06.121460,2022-09-08 20:23:06.132564,0 days 02:35:00.011104
42013,2022-09-08 20:24:05.878681,2022-09-09 05:11:06.190733,0 days 08:47:00.312052
42018,2022-09-09 05:23:07.877109,2022-09-09 05:56:06.801033,0 days 00:32:58.923924
42027,2022-09-09 06:59:05.981423,2022-09-09 07:19:06.020202,0 days 00:20:00.038779
42063,2022-09-09 09:59:05.955551,2022-09-09 10:17:05.762179,0 days 00:17:59.806628
42068,2022-09-09 10:34:06.022662,2022-09-09 10:49:06.353508,0 days 00:15:00.330846
42094,2022-09-09 13:34:07.168672,2022-09-09 13:54:05.421168,0 days 00:19:58.252496
42096,2022-09-09 13:58:06.161926,2022-09-09 15:53:06.013055,0 days 01:54:59.851129
42127,2022-09-09 18:30:06.184180,2022-09-09 18:53:06.945470,0 days 00:23:00.761290
42135,2022-09-09 19:23:05.483727,2022-09-09 19:42:05.998076,0 days 00:19:00.514349
42143,2022-09-09 20:09:05.730206,2022-09-09 20:27:05.564566,0 days 00:17:59.834360
42149,2022-09-09 20:55:06.248479,2022-09-09 21:19:06.812462,0 days 00:24:00.563983
42151,2022-09-09 21:20:06.301960,2022-09-09 21:47:05.810826,0 days 00:26:59.508866
42153,2022-09-09 21:48:07.557190,2022-09-09 22:15:05.382030,0 days 00:26:57.824840
42155,2022-09-09 22:16:05.919938,2022-09-09 22:45:06.104570,0 days 00:29:00.184632
42157,2022-09-09 22:46:05.632100,2022-09-09 23:22:05.987599,0 days 00:36:00.355499
42159,2022-09-09 23:23:05.564182,2022-09-09 23:55:05.952381,0 days 00:32:00.388199
42161,2022-09-09 23:56:05.688074,2022-09-10 00:22:06.304888,0 days 00:26:00.616814
